answer,type,context,question,qwen
The most well-known example of sexual selection is the peacock's tail.,factual,"Birds have evolved a variety of mating behaviors, with the peacock tail being perhaps the most famous example of sexual selection and the Fisherian runaway. Commonly occurring sexual dimorphisms such as size and color differences are energetically costly attributes that signal competitive breeding situations. Many types of avian sexual selection have been identified; intersexual selection, also known as female choice; and intrasexual competition, where individuals of the more abundant sex compete with each other for the privilege to mate. Sexually selected traits often evolve to become more pronounced in competitive breeding situations until the trait begins to limit the individual’s fitness. Conflicts between an individual fitness and signaling adaptations ensure that sexually selected ornaments such as plumage coloration and courtship behavior are ""honest"" traits. Signals must be costly to ensure that only good-quality individuals can present these exaggerated sexual ornaments and behaviors.",What is the most famous example of sexual selection?,The most famous example of sexual selection in birds is the peacock tail.
"Occasionally, special guest referees are brought in to officiate matches.",factual,"Special guest referees may be used from time to time; by virtue of their celebrity status, they are often scripted to dispense with the appearance of neutrality and use their influence to unfairly influence the outcome of the match for added dramatic impact. Face special referees will often fight back against hostile heel wrestlers, particularly if the special referee is either a wrestler themselves or a famous martial artist (such as Tito Ortiz in the main event at TNA's THard Justice in 2005). They also have the power to eject from ringside any of the heel wrestler's entourage/stable, who may otherwise interfere with the match.",What kind of referees are occasionally used?,Special guest referees are occasionally used.
The state began to reinforce its defense lines in 1843.,factual,"The state seemed at relative calm compared to the rest of the country due to its close ties to the United States until 1841. In 1843 the possibility of war was anticipated by the state government and it began to reinforce the defense lines along the political boundary with Texas. Supplies of weapons were sent to fully equip the military and took steps to improve efficiency at the presidios. Later, the Regimen for the Defenders of the Border were organized by the state which were made up of: light cavalry, four squads of two brigades, and a small force of 14 men and 42 officials at the price of 160,603 pesos per year. During the beginning of the 1840s, private citizens took it upon themselves to stop the commercial caravans of supplies from the United States, but being so far away from the large suppliers in central Mexico the caravan was allowed to continue in March 1844. Continuing to anticipate a war, the state legislature on July 11, 1846 by decree enlisted 6,000 men to serve along the border; during that time Ángel Trías quickly rose to power by portraying zealous anti-American rhetoric. Trías took the opportunity to dedicate important state resources to gain economic concessions from the people and loans from many municipalities in preparation to defend the state; he used all the money he received to equip and organize a large volunteer militia. Ángel Trías took measures for state self-dependence in regards to state militia due to the diminishing financial support from the federal government.",In which year did the state begin to reinforce defense?,The state began to reinforce its defense in **1843**.
"The Andaman Sea, located to the southwest and south of Burma, is an integral part of the country's landscape, forming one quarter of its total perimeter.",factual,,What sea is an integral part of the Burma landscape ?,The sea integral to the Burma landscape is the **Indian Ocean**. Myanmar is a country located in Southeast Asia and is surrounded by the Indian Ocean to the east and west.
The power to dissolve parliament was previously granted to the Executive Council under the 1922 Irish Free State Constitution.,factual,"Older constitutions often vest this power in the cabinet. In the United Kingdom, for example, the tradition whereby it is the prime minister who requests a dissolution of parliament dates back to 1918. Prior to then, it was the entire government that made the request. Similarly, though the modern 1937 Irish constitution grants to the Taoiseach the right to make the request, the earlier 1922 Irish Free State Constitution vested the power in the Executive Council (the then name for the Irish cabinet).",The 1922 Irish Free State Constitution previously gave what body the power to dissolve parliament?,The 1922 Irish Free State Constitution vested the power to dissolve parliament in the **Executive Council (the then name for the Irish cabinet)**.
Daniel Craig has portrayed James Bond in four films.,factual,"The main cast was revealed in December 2014 at the 007 Stage at Pinewood Studios. Daniel Craig returned for his fourth appearance as James Bond, while Ralph Fiennes, Naomie Harris and Ben Whishaw reprised their roles as M, Eve Moneypenny and Q respectively, having been established in Skyfall. Rory Kinnear also reprised his role as Bill Tanner in his third appearance in the series.",How many times has Daniel Craig portrayed James Bond in films?,Daniel Craig portrayed James Bond in his fourth film appearance.
Young pitcher Mark Prior led the Cubs in Game 6.,factual,"After losing an extra-inning game in Game 1, the Cubs rallied and took a 3 games to 1 lead over the Wild Card Florida Marlins in the NLCS. Florida shut the Cubs out in Game 5, but young pitcher Mark Prior led the Cubs in Game 6 as they took a 3–0 lead into the 8th inning and it was at this point when a now-infamous incident took place. Several spectators attempted to catch a foul ball off the bat of Luis Castillo. A Chicago Cubs fan by the name of Steve Bartman, of Northbrook, Illinois, reached for the ball and deflected it away from the glove of Moisés Alou for the second out of the 8th inning. Alou reacted angrily toward the stands, and after the game stated that he would have caught the ball. Alou at one point recanted, saying he would not have been able to make the play, but later said this was just an attempt to make Bartman feel better and believing the whole incident should be forgotten. Interference was not called on the play, as the ball was ruled to be on the spectator side of the wall. Castillo was eventually walked by Prior. Two batters later, and to the chagrin of the packed stadium, Cubs shortstop Alex Gonzalez misplayed an inning ending double play, loading the bases and leading to eight Florida runs and a Marlin victory. Despite sending Kerry Wood to the mound and holding a lead twice, the Cubs ultimately dropped Game 7, and failed to reach the World Series.",What pitcher led the Cubs in Game 6?,The pitcher who led the Cubs in Game 6 was Mark Prior.
Clay Aiken was the runner-up for season two.,factual,"Ruben Studdard emerged as the winner, beating Clay Aiken by a small margin. Out of a total of 24 million votes, Studdard finished just 134,000 votes ahead of Aiken. This slim margin of victory was controversial due to the large number of calls that failed to get through. In an interview prior to season five, executive producer Nigel Lythgoe indicated that Aiken had led the fan voting from the wildcard week onward until the finale.",Who was the runner up for season two?,The runner-up for season two was Clay Aiken.
The Immaculate Conception was dogmatized in the year 1854.,factual,"Despite Martin Luther's harsh polemics against his Roman Catholic opponents over issues concerning Mary and the saints, theologians appear to agree that Luther adhered to the Marian decrees of the ecumenical councils and dogmas of the church. He held fast to the belief that Mary was a perpetual virgin and the Theotokos or Mother of God. Special attention is given to the assertion that Luther, some three-hundred years before the dogmatization of the Immaculate Conception by Pope Pius IX in 1854, was a firm adherent of that view. Others maintain that Luther in later years changed his position on the Immaculate Conception, which, at that time was undefined in the Church, maintaining however the sinlessness of Mary throughout her life. For Luther, early in his life, the Assumption of Mary was an understood fact, although he later stated that the Bible did not say anything about it and stopped celebrating its feast. Important to him was the belief that Mary and the saints do live on after death. ""Throughout his career as a priest-professor-reformer, Luther preached, taught, and argued about the veneration of Mary with a verbosity that ranged from childlike piety to sophisticated polemics. His views are intimately linked to his Christocentric theology and its consequences for liturgy and piety."" Luther, while revering Mary, came to criticize the ""Papists"" for blurring the line, between high admiration of the grace of God wherever it is seen in a human being, and religious service given to another creature. He considered the Roman Catholic practice of celebrating saints' days and making intercessory requests addressed especially to Mary and other departed saints to be idolatry. His final thoughts on Marian devotion and veneration are preserved in a sermon preached at Wittenberg only a month before his death:",In which year was the Immaculate Conception dogmatized?,The Immaculate Conception was dogmatized in **1854** by Pope Pius IX.
"The first emperor of the Ming dynasty was Zhu Yuanzhang, also known as the Hongwu Emperor.",factual,"The first emperor of the Ming dynasty, Zhu Yuanzhang (the Hongwu Emperor), who overthrew the Yuan dynasty, renamed the city Yingtian, rebuilt it, and made it the dynastic capital in 1368. He constructed a 48 km (30 mi) long city wall around Yingtian, as well as a new Ming Palace complex, and government halls. It took 200,000 laborers 21 years to finish the project. The present-day City Wall of Nanjing was mainly built during that time and today it remains in good condition and has been well preserved. It is among the longest surviving city walls in China. The Jianwen Emperor ruled from 1398 to 1402.",Who was the first emperor of the Ming dynasty?,"The first emperor of the Ming dynasty was Zhu Yuanzhang, also known as the Hongwu Emperor."
The end of Operation Killer was marked by the capture of Hoengseong.,factual,"In the last two weeks of February 1951, Operation Roundup was followed by Operation Killer, carried out by the revitalized Eighth Army. It was a full-scale, battlefront-length attack staged for maximum exploitation of firepower to kill as many KPA and PVA troops as possible. Operation Killer concluded with I Corps re-occupying the territory south of the Han River, and IX Corps capturing Hoengseong. On 7 March 1951, the Eighth Army attacked with Operation Ripper, expelling the PVA and the KPA from Seoul on 14 March 1951. This was the city's fourth conquest in a years' time, leaving it a ruin; the 1.5 million pre-war population was down to 200,000, and people were suffering from severe food shortages.",What signified the end of Operation Killer?,"The end of Operation Killer was marked by the attack on March 14, 1951, with the Eighth Army's Operation Ripper, which expelled the PVA and KPA from Seoul. This resulted in the city becoming a ruin and a significant reduction in population."
"Season eight experienced a voting controversy due to a significant increase in text votes, with 100 million more text votes compared to season seven.",irrelevant,The first season of American Idol debuted as a summer replacement show in June 2002 on the Fox network. It was co-hosted by Ryan Seacrest and Brian Dunkleman.,What year did American Idol first debut?,The first season of American Idol debuted in June 2002.
2005,contradiction,"Established in 1988, Chengdu Hi-tech Industrial Development Zone (Chinese: 成都高新技术产业开发区; pinyin: Chéngdū Gāoxīn Jìshù Chǎnyè Kāifā Qū) was approved as one of the first national hi-tech development zones in 1991. In 2000, it was open to APEC and has been recognized as a national advanced hi-tech development zone in successive assessment activities held by China's Ministry of Science and Technology. It ranks 5th among the 53 national hi-tech development zones in China in terms of comprehensive strength.",When was the Chengdu Hi-tech Industrial Development Zone established?,The Chengdu Hi-tech Industrial Development Zone was established in **1988**.
"In 2002, New York City had a crime rate similar to that of Provo, Utah.",factual,"In 2012, New York City had the lowest overall crime rate and the second lowest murder rate among the largest U.S. cities, having become significantly safer after a spike in crime in the 1970s through 1990s. Violent crime in New York City decreased more than 75% from 1993 to 2005, and continued decreasing during periods when the nation as a whole saw increases. By 2002, New York City's crime rate was similar to that of Provo, Utah, and was ranked 197th in crime among the 216 U.S. cities with populations greater than 100,000. In 2005 the homicide rate was at its lowest level since 1966, and in 2007 the city recorded fewer than 500 homicides for the first time ever since crime statistics were first published in 1963. In the first six months of 2010, 95.1% of all murder victims and 95.9% of all shooting victims in New York City were black or Hispanic; additionally, 90.2 percent of those arrested for murder and 96.7 percent of those arrested for shooting someone were black or Hispanic. New York experienced a record low of 328 homicides in 2014 and has a far lower murder rate than other major American cities.","As of 2002, to what city did New York have a comparable crime rate?","As of 2002, New York had a comparable crime rate to that of Provo, Utah."
"In September 1971, Gaddafi temporarily resigned from his position, expressing dissatisfaction with the progress of reforms, but he resumed his duties after only a month.",factual,"In May 1970, the Revolutionary Intellectuals Seminar was held to bring intellectuals in line with the revolution, while that year's Legislative Review and Amendment united secular and religious law codes, introducing sharia into the legal system. Ruling by decree, the RCC maintained the monarchy's ban on political parties, in May 1970 banned trade unions, and in 1972 outlawed workers' strikes and suspended newspapers. In September 1971, Gaddafi resigned, claiming to be dissatisfied with the pace of reform, but returned to his position within a month. In February 1973, he resigned again, once more returning the following month.",What did Gaddafi do in 1971?,"In 1971, Gaddafi resigned in September, returning to his position within a month."
The type of amensalism that occurs when a large tree takes resources away from a young tree is competition.,factual,"Amensalism is the type of relationship that exists where one species is inhibited or completely obliterated and one is unaffected. This type of symbiosis is relatively uncommon in rudimentary reference texts, but is omnipresent in the natural world.[citation needed] There are two types of amensalism, competition and antibiosis. Competition is where a larger or stronger organisms deprives a smaller or weaker one from a resource. Antibiosis occurs when one organism is damaged or killed by another through a chemical secretion. An example of competition is a sapling growing under the shadow of a mature tree. The mature tree can begin to rob the sapling of necessary sunlight and, if the mature tree is very large, it can take up rainwater and deplete soil nutrients. Throughout the process the mature tree is unaffected. Indeed, if the sapling dies, the mature tree gains nutrients from the decaying sapling. Note that these nutrients become available because of the sapling's decomposition, rather than from the living sapling, which would be a case of parasitism.[citation needed] An example of antibiosis is Juglans nigra (black walnut), secreting juglone, a substance which destroys many herbaceous plants within its root zone.","When a large tree takes the resources a young tree needs, what type of amensalism is it?","The type of amensalism in the scenario is **competition**. The large tree takes the resources (sunlight, water, nutrients) that the young tree needs, inhibiting its growth. This is an example of competition, where a larger or stronger organism deprives a smaller one of necessary resources. 

Answer: **competition**."
"Baden Powell praised Darwin's ""masterly volume"" for supporting the grand principle of nature's self-evolving powers.",factual,"Baden Powell praised ""Mr Darwin's masterly volume [supporting] the grand principle of the self-evolving powers of nature"". In America, Asa Gray argued that evolution is the secondary effect, or modus operandi, of the first cause, design, and published a pamphlet defending the book in terms of theistic evolution, Natural Selection is not inconsistent with Natural Theology. Theistic evolution became a popular compromise, and St. George Jackson Mivart was among those accepting evolution but attacking Darwin's naturalistic mechanism. Eventually it was realised that supernatural intervention could not be a scientific explanation, and naturalistic mechanisms such as neo-Lamarckism were favoured over natural selection as being more compatible with purpose.",What was Baden Powell's opinion of On the Origin of Species?,"Baden Powell praised ""Mr Darwin's masterly volume [supporting] the grand principle of the self-evolving powers of nature."""
The Supreme Court of the United Kingdom was established as the highest court in the country by the Constitutional Reform Act of 2005.,factual,"The Supreme Court of the United Kingdom is the ultimate court for criminal and civil matters in England, Wales and Northern Ireland and for civil matters in Scotland. (The supreme court for criminal matters in Scotland is the High Court of Justiciary.) The Supreme Court was established by the Constitutional Reform Act 2005 with effect from 1 October 2009, replacing and assuming the judicial functions of the House of Lords. Devolution issues under the Scotland Act 1998, Government of Wales Act and Northern Ireland Act were also transferred to the new Supreme Court by the Constitutional Reform Act, from the Judicial Committee of the Privy Council.",What legislation established the Supremacy of the Supreme Court of the UK?,"The legislation that established the Supreme Court of the UK was the **Constitutional Reform Act 2005**. This act replaced and assumed the functions of the House of Lords, effectively establishing the Supreme Court as the ultimate court for criminal and civil matters in England, Wales, and Northern Ireland, and for civil matters in Scotland."
The architectural style of the Chalukyas was known as the transitional style.,factual,"The Western Chalukya Empire (Kannada:ಪಶ್ಚಿಮ ಚಾಲುಕ್ಯ ಸಾಮ್ರಾಜ್ಯ) ruled most of the western Deccan, South India, between the 10th and 12th centuries. Vast areas between the Narmada River in the north and Kaveri River in the south came under Chalukya control. During this period the other major ruling families of the Deccan, the Hoysalas, the Seuna Yadavas of Devagiri, the Kakatiya dynasty and the Southern Kalachuri, were subordinates of the Western Chalukyas and gained their independence only when the power of the Chalukya waned during the later half of the 12th century. The Western Chalukyas developed an architectural style known today as a transitional style, an architectural link between the style of the early Chalukya dynasty and that of the later Hoysala empire. Most of its monuments are in the districts bordering the Tungabhadra River in central Karnataka. Well known examples are the Kasivisvesvara Temple at Lakkundi, the Mallikarjuna Temple at Kuruvatti, the Kallesvara Temple at Bagali and the Mahadeva Temple at Itagi. This was an important period in the development of fine arts in Southern India, especially in literature as the Western Chalukya kings encouraged writers in the native language of Kannada, and Sanskrit like the philosopher and statesman Basava and the great mathematician Bhāskara II.",What was the architectural style of the Chalukyas?,"The architectural style of the Chalukyas was a transitional style, connecting the early Chalukya dynasty to the later Hoysala empire. This style is characterized by its blend of elements from both periods. The monuments built during this time are located in districts bordering the Tungabhadra River, and well-known examples include the Kasivisvesvara Temple, Mallikarjuna Temple, Kallesvara Temple, and Mahadeva Temple. The development of this style was significant in the advancement of fine arts, especially in literature, with the encouragement of writers in the native language of Kannada and the philosophers and mathematicians Basava and Bhāskara II."
Conservationists are concerned about hydroelectric development on rivers.,factual,"Deforestation and forest fires are a problem in many areas, as is the continual spread of the eucalyptus tree, a species imported from Australia, actively promoted by the paper industry since the mid-20th century. Galicia is one of the more forested areas of Spain, but the majority of Galicia's plantations, usually growing eucalyptus or pine, lack any formal management. Massive eucalyptus, especially Eucalyptus globulus plantation, began in the Francisco Franco era, largely on behalf of the paper company Empresa Nacional de Celulosas de España (ENCE) in Pontevedra, which wanted it for its pulp. Wood products figure significantly in Galicia's economy. Apart from tree plantations Galicia is also notable for the extensive surface occupied by meadows used for animal husbandry, especially cattle , an important activity. Hydroelectric development in most rivers has been a serious concern for local conservationists during the last decades.",What kind of development on rivers are conservationists concerned about?,"Conservationists are concerned about deforestation and forest fires, the spread of eucalyptus trees, and hydroelectric development on rivers."
"The components of a board, in addition to vias, include joints.",factual,"At the glass transition temperature the resin in the composite softens and significantly increases thermal expansion; exceeding Tg then exerts mechanical overload on the board components - e.g. the joints and the vias. Below Tg the thermal expansion of the resin roughly matches copper and glass, above it gets significantly higher. As the reinforcement and copper confine the board along the plane, virtually all volume expansion projects to the thickness and stresses the plated-through holes. Repeated soldering or other exposition to higher temperatures can cause failure of the plating, especially with thicker boards; thick boards therefore require high Tg matrix.","Along with vias, what makes up the components of a board?","The components of a board along with vias include reinforcement (such as copper or glass), the matrix (resin), and the joints. The matrix's thermal expansion and Tg (glass transition temperature) determine the board's behavior under thermal stress, while vias and reinforcement confine the board's structure to minimize volume expansion and stress on plated-through holes."
One example of Whitehead's counter-intuitive ideas is his claim that matter is an abstraction.,factual,"Deleuze's and Latour's opinions, however, are minority ones, as Whitehead has not been recognized as particularly influential within the most dominant philosophical schools. It is impossible to say exactly why Whitehead's influence has not been more widespread, but it may be partly due to his metaphysical ideas seeming somewhat counter-intuitive (such as his assertion that matter is an abstraction), or his inclusion of theistic elements in his philosophy, or the perception of metaphysics itself as passé, or simply the sheer difficulty and density of his prose.",what is an example of Whitehead's ideas being counter-intuitive?,"An example of Whitehead's ideas being counter-intuitive is his assertion that ""matter is an abstraction."" This perspective challenges the conventional understanding of matter as a physical, tangible entity, instead framing it as a conceptual or abstract construct. This idea, while rooted in his metaphysical framework, contradicts intuitive notions of matter's materiality."
The National Polytechnic University of Armenia was established in 1933.,factual,"In the 1988–89 school year, 301 students per 10,000 population were in specialized secondary or higher education, a figure slightly lower than the Soviet average. In 1989 some 58% of Armenians over age fifteen had completed their secondary education, and 14% had a higher education. In the 1990–91 school year, the estimated 1,307 primary and secondary schools were attended by 608,800 students. Another seventy specialized secondary institutions had 45,900 students, and 68,400 students were enrolled in a total of ten postsecondary institutions that included universities. In addition, 35% of eligible children attended preschools. In 1992 Armenia's largest institution of higher learning, Yerevan State University, had eighteen departments, including ones for social sciences, sciences, and law. Its faculty numbered about 1,300 teachers and its student population about 10,000 students. The National Polytechnic University of Armenia is operating since 1933.",When did the National Polytechnic University of Armenia open?,The National Polytechnic University of Armenia is operating since 1933.
Wilt Chamberlain is considered the most famous basketball alumnus of the University of Kansas.,factual,"The KU men's basketball team has fielded a team every year since 1898. The Jayhawks are a perennial national contender currently coached by Bill Self. The team has won five national titles, including three NCAA tournament championships in 1952, 1988, and 2008. The basketball program is currently the second winningest program in college basketball history with an overall record of 2,070–806 through the 2011–12 season. The team plays at Allen Fieldhouse. Perhaps its best recognized player was Wilt Chamberlain, who played in the 1950s. Kansas has counted among its coaches Dr. James Naismith (the inventor of basketball and only coach in Kansas history to have a losing record), Basketball Hall of Fame inductee Phog Allen (""the Father of basketball coaching""), Basketball Hall of Fame inductee Roy Williams of the University of North Carolina at Chapel Hill, and Basketball Hall of Fame inductee and former NBA Champion Detroit Pistons coach Larry Brown. In addition, legendary University of Kentucky coach and Basketball Hall of Fame inductee Adolph Rupp played for KU's 1922 and 1923 Helms National Championship teams, and NCAA Hall of Fame inductee and University of North Carolina Coach Dean Smith played for KU's 1952 NCAA Championship team. Both Rupp and Smith played under Phog Allen. Allen also coached Hall of Fame coaches Dutch Lonborg and Ralph Miller. Allen founded the National Association of Basketball Coaches (NABC), which started what is now the NCAA Tournament. The Tournament began in 1939 under the NABC and the next year was handed off to the newly formed NCAA.",Who is considered the most famous basketball alumnus of KU?,"The most famous basketball alumnus of Kansas State (KU) is **Wilt Chamberlain**. While the context mentions that he is the best recognized player, it does not explicitly state he is an alumnus. However, given the information provided, Wilt Chamberlain is widely recognized as a key figure in the sport, particularly in the 1950s, and his legacy is tied to KU."
"The quote, ""countries that aspire to strategic international influence have aircraft carriers,"" was stated by Admiral Sir Mark Stanhope, who previously served as the head of the Royal Navy.",factual,"There is no single definition of an ""aircraft carrier"", and modern navies use several variants of the type. These variants are sometimes categorized as sub-types of aircraft carriers, and sometimes as distinct types of naval aviation-capable ships. Aircraft carriers may be classified according to the type of aircraft they carry and their operational assignments. Admiral Sir Mark Stanhope, former head of the Royal Navy, has said that ""To put it simply, countries that aspire to strategic international influence have aircraft carriers"".","Who said, ""countries that aspire to strategic international influence have aircraft carriers""?","Admiral Sir Mark Stanhope, former head of the Royal Navy, said, ""To put it simply, countries that aspire to strategic international influence have aircraft carriers."""
Mohammed Awale Liban was a scholar by profession.,factual,"The Somali flag is an ethnic flag conceived to represent ethnic Somalis. It was created in 1954 by the Somali scholar Mohammed Awale Liban, after he had been selected by the labour trade union of the Trust Territory of Somalia to come up with a design. Upon independence in 1960, the flag was adopted as the national flag of the nascent Somali Republic. The five-pointed Star of Unity in the flag's center represents the Somali ethnic group inhabiting the five territories in Greater Somalia.",What was Mohammed Awale Liban by profession?,Mohammed Awale Liban was a member of the labor trade union of the Trust Territory of Somalia.
"Greeks generally looked down upon non-Greeks, particularly those from lower social classes and living farther from the Mediterranean.",factual,"The trends of Hellenization were therefore accompanied by Greeks adopting native ways over time, but this was widely varied by place and by social class. The farther away from the Mediterranean and the lower in social status, the more likely that a colonist was to adopt local ways, while the Greco-Macedonian elites and Royal families, usually remained thoroughly Greek and viewed most non-Greeks with disdain. It is only until Cleopatra VII, that a Ptolemaic ruler bothered to learn the Egyptian language of their subjects.",Who did Greeks look down upon?,"The Greeks looked down upon the Ptolemaic rulers, specifically Cleopatra VII. This is indicated in the context, which states that the Greco-Macedonian elites and royal families remained Greek and viewed non-Greeks with disdain, and Cleopatra VII, a Ptolemaic ruler, was only the last to learn Egyptian."
The earliest known form of drama originated from Greek culture.,factual,"Greek drama exemplifies the earliest form of drama of which we have substantial knowledge. Tragedy, as a dramatic genre, developed as a performance associated with religious and civic festivals, typically enacting or developing upon well-known historical or mythological themes. Tragedies generally presented very serious themes. With the advent of newer technologies, scripts written for non-stage media have been added to this form. War of the Worlds (radio) in 1938 saw the advent of literature written for radio broadcast, and many works of Drama have been adapted for film or television. Conversely, television, film, and radio literature have been adapted to printed or electronic media.",The earliest form of drama we know of was part of what culture?,The earliest form of drama we know of is Greek drama.
The main government entity responsible for overseeing territories such as Tibet was the Lifan Yuan.,factual,"By the mid-18th century, the Qing had successfully put outer regions such as Inner and Outer Mongolia, Tibet and Xinjiang under its control. Imperial commissioners and garrisons were sent to Mongolia and Tibet to oversee their affairs. These territories were also under supervision of a central government institution called Lifan Yuan. Qinghai was also put under direct control of the Qing court. Xinjiang, also known as Chinese Turkestan, was subdivided into the regions north and south of the Tian Shan mountains, also known today as Dzungaria and Tarim Basin respectively, but the post of Ili General was established in 1762 to exercise unified military and administrative jurisdiction over both regions. Dzungaria was fully opened to Han migration by the Qianlong Emperor from the beginning. Han migrants were at first forbidden from permanently settling in the Tarim Basin but were the ban was lifted after the invasion by Jahangir Khoja in the 1820s. Likewise, Manchuria was also governed by military generals until its division into provinces, though some areas of Xinjiang and Northeast China were lost to the Russian Empire in the mid-19th century. Manchuria was originally separated from China proper by the Inner Willow Palisade, a ditch and embankment planted with willows intended to restrict the movement of the Han Chinese, as the area was off-limits to civilian Han Chinese until the government started colonizing the area, especially since the 1860s.",What was the main government entity that ran the territories like Tibet?,"The main government entity that ran the territories like Tibet was the Qing Dynasty. These regions were under the supervision of the Lifan Yuan, a central government institution, and the Qing court directly controlled areas such as Qinghai and Xinjiang."
"Madonna revealed to Vanity Fair in an interview that during her youth, she felt like a lonely girl constantly searching for something.",factual,,"Who did Madonna tell in an interview that as a young girl, she was lonely and always searching for something?",The answer is: **Madonna's mother**.
"The region that currently leads India in crude oil production, with an output of 250,000 barrels per day, is Bombay High.",factual,"Rajasthan is[when?] earning Rs. 150 million (approx. US$2.5 million) per day as revenue from the crude oil sector. This earning is expected to reach ₹250 million per day in 2013 (which is an increase of ₹100 million or more than 66 percent). The government of India has given permission to extract 300,000 barrels of crude per day from Barmer region which is now 175,000 barrels per day. Once this limit is achieved Rajasthan will become a leader in Crude extraction in Country. Bombay High leads with a production of 250,000 barrels crude per day. Once the limit if 300,000 barrels per day is reached, the overall production of the country will increase by 15 percent. Cairn India is doing the work of exploration and extraction of crude oil in Rajasthan.","The leader in Indian crude oil production at 250,000 barrels per day is what region?","The leader in Indian crude oil production at 250,000 barrels per day is **Bombay High**."
"In all states, hunters of protected species are required to possess a hunting license.",irrelevant,"Kerry chaired the Senate Select Committee on POW/MIA Affairs from 1991 to 1993. The committee's report, which Kerry endorsed, stated there was ""no compelling evidence that proves that any American remains alive in captivity in Southeast Asia."" In 1994 the Senate passed a resolution, sponsored by Kerry and fellow Vietnam veteran John McCain, that called for an end to the existing trade embargo against Vietnam; it was intended to pave the way for normalization. In 1995, President Bill Clinton normalized diplomatic relations with the country of Vietnam.",When did Bill Clinton normalize relations with Vietnam?,Bill Clinton normalized diplomatic relations with Vietnam in 1995.
The encyclical Evangelium Vitae can be attributed to Pope John Paul II.,factual,"Paul VI was concerned but not surprised by the negative reaction in Western Europe and the United States. He fully anticipated this reaction to be a temporary one: ""Don't be afraid"", he reportedly told Edouard Gagnon on the eve of the encyclical, ""in twenty years time they'll call me a prophet."" His biography on the Vatican's website notes of his reaffirmations of priestly celibacy and the traditional teaching on contraception that ""[t]he controversies over these two pronouncements tended to overshadow the last years of his pontificate"". Pope John Paul II later reaffirmed and expanded upon Humanae vitae with the encyclical Evangelium vitae.",To which pope can the Evangelium Vitae be attributed to?,The Evangelium Vitae is attributed to **Pope John Paul II**.
The ancient Mississippian culture built large cities approximately 500 to 700 years prior to European contact.,factual,"Before A.D. 200, residents were building earthwork mounds, which were used for ceremonial and religious purposes. Succeeding peoples, including those of the ancient Mississippian culture established by A.D. 1000 in the Piedmont, continued to build or add onto such mounds. In the 500–700 years preceding European contact, the Mississippian culture built large, complex cities and maintained far-flung regional trading networks. Historically documented tribes in the North Carolina region included the Carolina Algonquian-speaking tribes of the coastal areas, such as the Chowanoke, Roanoke, Pamlico, Machapunga, Coree, Cape Fear Indians, and others, who were the first to encounter the English; Iroquoian-speaking Meherrin, Cherokee and Tuscarora of the interior; and Southeastern Siouan tribes, such as the Cheraw, Waxhaw, Saponi, Waccamaw, and Catawba.[citation needed]",About how many years before European contact did ancient Mississippian culture build large cities?,"The context states that the Mississippian culture built large cities and maintained trade networks **500–700 years before European contact**. Therefore, the answer is approximately **500 to 700 years**."
military coups,contradiction,"In January 1953, Nasser overcame opposition from Naguib and banned all political parties, creating a one-party system under the Liberation Rally, a loosely structured movement whose chief task was to organize pro-RCC rallies and lectures, with Nasser its secretary-general. Despite the dissolution order, Nasser was the only RCC member who still favored holding parliamentary elections, according to his fellow officer Abdel Latif Boghdadi. Although outvoted, he still advocated holding elections by 1956. In March 1953, Nasser led the Egyptian delegation negotiating a British withdrawal from the Suez Canal.",What was Nasser alone in supporting?,"Nasser was alone in supporting parliamentary elections, as he was the only RCC member who advocated for holding elections by 1956 despite being outvoted."
Kosher dietary laws are always strictly followed in the Talmud.,contradiction,"However, the Orthodox claim to absolute fidelity to past tradition has been challenged by scholars who contend that the Judaism of the Middle Ages bore little resemblance to that practiced by today's Orthodox. Rather, the Orthodox community, as a counterreaction to the liberalism of the Haskalah movement, began to embrace far more stringent halachic practices than their predecessors, most notably in matters of Kashrut and Passover dietary laws, where the strictest possible interpretation becomes a religious requirement, even where the Talmud explicitly prefers a more lenient position, and even where a more lenient position was practiced by prior generations.",what sometimes prefers a more lenient position on Dietray laws?,The Orthodox community.
